model,dataset,loss
balanced,LUM,0.8478171
balanced,LUM,0.88184744
balanced,LUM,0.7473195
balanced,LUM,0.8604744
balanced,LUM,0.9358602
balanced,LUM,0.89517426
balanced,LUM,0.92168134
balanced,LUM,0.8692379
balanced,LUM,0.7464262
balanced,LUM,0.8663177
balanced,LUM,0.7818709
balanced,LUM,0.7866919
balanced,LUM,0.26176494
balanced,LUM,0.76508486
balanced,LUM,0.89278626
balanced,LUM,0.8646771
balanced,LUM,0.81538606
balanced,LUM,0.88441694
balanced,LUM,0.8328489
balanced,LUM,0.8380341
balanced,LUM,0.54257655
balanced,LUM,0.93740785
balanced,LUM,0.91325325
balanced,LUM,0.8640533
balanced,LUM,0.69823444
balanced,LUM,0.5230486
balanced,LUM,0.6699374
balanced,LUM,0.8004771
balanced,LUM,0.8025957
balanced,LUM,0.9102876
balanced,LUM,0.9229451
balanced,LUM,0.9210929
balanced,LUM,0.873536
balanced,LUM,0.8320882
balanced,LUM,0.89614356
balanced,LUM,0.9040248
balanced,LUM,0.87082696
balanced,LUM,0.72407484
balanced,LUM,0.82244694
balanced,LUM,0.7257744
balanced,LUM,0.5544847
balanced,LUM,0.9212693
balanced,LUM,0.9221204
balanced,LUM,0.8943979
balanced,LUM,0.86910737
balanced,LUM,0.9073231
balanced,LUM,0.8923466
balanced,LUM,0.8681152
balanced,LUM,0.84412843
balanced,LUM,0.7945919
balanced,LUM,0.629928
balanced,LUM,0.76299113
balanced,LUM,0.89103377
balanced,LUM,0.8654185
balanced,LUM,0.8638077
balanced,LUM,0.87838495
balanced,LUM,0.89983356
balanced,LUM,0.92560613
balanced,LUM,0.69663125
balanced,LUM,0.8309228
balanced,LUM,0.7988794
balanced,LUM,0.96122867
balanced,LUM,0.87401485
balanced,LUM,0.9436951
balanced,LUM,0.92084104
balanced,LUM,0.79571855
balanced,LUM,0.80586493
balanced,LUM,0.92355466
balanced,LUM,0.903866
balanced,LUM,0.93489337
balanced,LUM,0.6319456
balanced,LUM,0.7782873
balanced,LUM,0.8545094
balanced,LUM,0.92878854
balanced,LUM,0.9194062
balanced,LUM,0.33372986
balanced,LUM,0.8674529
balanced,LUM,0.66277444
balanced,LUM,0.90386724
balanced,LUM,0.59773695
balanced,LUM,0.8745363
balanced,LUM,0.8388524
balanced,LUM,0.89899266
balanced,LUM,0.94503725
balanced,LUM,0.78842866
balanced,LUM,0.9155165
balanced,LUM,0.90576303
balanced,LUM,0.8815568
balanced,LUM,0.43738955
balanced,LUM,0.67607224
balanced,LUM,0.80725175
balanced,LUM,0.81290483
balanced,LUM,0.7439265
balanced,LUM,0.7222592
balanced,LUM,0.9439902
balanced,LUM,0.90666676
balanced,LUM,0.8285469
balanced,LUM,0.892801
balanced,LUM,0.88335043
balanced,LUM,0.85201156
balanced,LUM,0.6696469
balanced,LUM,0.8502122
balanced,LUM,0.89825684
balanced,LUM,0.88426614
balanced,LUM,0.9003668
balanced,LUM,0.8413191
balanced,LUM,0.8675501
balanced,LUM,0.7750473
balanced,LUM,0.90321165
balanced,LUM,0.47982413
balanced,LUM,0.89331096
balanced,LUM,0.9413002
balanced,LUM,0.9189758
balanced,LUM,0.7386268
balanced,LUM,0.8917187
balanced,LUM,0.85732985
balanced,LUM,0.5927541
balanced,LUM,0.8710755
balanced,LUM,0.8978033
balanced,LUM,0.92776686
balanced,LUM,0.7747791
balanced,LUM,0.8693775
balanced,LUM,0.76011217
balanced,LUM,0.8165412
balanced,LUM,0.83043426
balanced,LUM,0.9059549
balanced,LUM,0.8736006
balanced,LUM,0.979651
balanced,LUM,0.92400163
balanced,LUM,0.8792099
balanced,LUM,0.8205743
balanced,LUM,0.92903644
balanced,LUM,0.9142492
balanced,LUM,0.8776541
balanced,LUM,0.8916546
balanced,LUM,0.8702921
balanced,LUM,0.9281051
balanced,LUM,0.9639601
balanced,LUM,0.9013122
balanced,LUM,0.93831474
balanced,LUM,0.86951685
balanced,LUM,0.86980116
balanced,LUM,0.8788078
balanced,LUM,0.7496606
balanced,LUM,0.81319296
balanced,LUM,0.5665719
balanced,LUM,0.93981034
balanced,LUM,0.8689721
balanced,LUM,0.93814045
balanced,LUM,0.969622
balanced,LUM,0.8384521
balanced,LUM,0.9331569
balanced,LUM,0.9418742
balanced,LUM,0.7980124
balanced,LUM,0.9454117
balanced,LUM,0.72783864
balanced,LUM,0.90641516
balanced,LUM,0.87133443
balanced,LUM,0.8488199
balanced,LUM,0.89953303
balanced,LUM,0.9482954
balanced,LUM,0.9115645
balanced,LUM,0.82103103
balanced,LUM,0.95210326
balanced,LUM,0.80902404
balanced,LUM,0.9311166
balanced,LUM,0.86628
balanced,LUM,0.636498
balanced,LUM,0.31782496
balanced,LUM,0.9729916
balanced,LUM,0.8958463
balanced,LUM,0.8334308
balanced,LUM,0.798125
balanced,LUM,0.8408037
balanced,LUM,0.9544936
balanced,LUM,0.94271725
balanced,LUM,0.7848561
balanced,LUM,0.9111724
balanced,LUM,0.89744455
balanced,LUM,0.926152
balanced,LUM,0.9194708
balanced,LUM,0.83814406
balanced,LUM,0.8968915
balanced,LUM,0.93648803
balanced,LUM,0.654565
balanced,LUM,0.85388243
balanced,LUM,0.6687025
balanced,LUM,0.8342337
balanced,LUM,0.9333825
balanced,LUM,0.9307172
balanced,LUM,0.9256713
balanced,LUM,0.8317083
balanced,LUM,0.4340014
balanced,LUM,0.8239093
balanced,LUM,0.560427
balanced,LUM,0.8626417
balanced,LUM,0.8661938
balanced,LUM,0.6434921
balanced,LUM,0.9293873
balanced,LUM,0.7096039
balanced,LUM,0.8804164
balanced,LUM,0.92925817
balanced,LUM,0.9368165
balanced,LUM,0.9030774
balanced,LUM,0.928531
balanced,LUM,0.6875125
balanced,LUM,0.84087867
balanced,LUM,0.9249677
balanced,LUM,0.73742604
balanced,LUM,0.8490832
balanced,LUM,0.88904756
balanced,LUM,0.5044915
balanced,LUM,0.8890384
balanced,LUM,0.91727453
balanced,LUM,0.73807883
balanced,LUM,0.88424724
balanced,LUM,0.9372762
balanced,LUM,0.90029424
balanced,LUM,0.73769164
balanced,LUM,0.8284182
balanced,LUM,0.91801727
balanced,LUM,0.8990486
balanced,LUM,0.8307282
balanced,LUM,0.8616472
balanced,LUM,0.87476087
balanced,LUM,0.74247485
balanced,LUM,0.8268478
balanced,LUM,0.8504002
balanced,LUM,0.8454596
balanced,LUM,0.78330666
balanced,LUM,0.84953016
balanced,LUM,0.8033419
balanced,LUM,0.8918656
balanced,LUM,0.91323704
balanced,LUM,0.6190076
balanced,LUM,0.9135829
balanced,LUM,0.9054161
balanced,LUM,0.28330356
balanced,LUM,0.83938146
balanced,LUM,0.84393
balanced,LUM,0.8231525
balanced,LUM,0.8821425
balanced,LUM,0.7484888
balanced,LUM,0.9314081
balanced,LUM,0.92704415
balanced,LUM,0.85711503
balanced,LUM,0.86998755
balanced,LUM,0.7910284
balanced,LUM,0.91920805
balanced,LUM,0.9162712
balanced,LUM,0.8390474
balanced,LUM,0.3425988
balanced,LUM,0.93680155
balanced,LUM,0.898646
balanced,LUM,0.9195599
balanced,LUM,0.85337543
balanced,LUM,0.8760501
balanced,LUM,0.8763307
balanced,LUM,0.72545004
balanced,LUM,0.9124129
balanced,LUM,0.8390196
balanced,LUM,0.9364995
balanced,LUM,0.9341094
balanced,LUM,0.89265275
balanced,LUM,0.8683867
balanced,LUM,0.79381806
balanced,LUM,0.9041196
balanced,LUM,0.9587862
balanced,LUM,0.82749003
balanced,LUM,0.8877457
balanced,LUM,0.5915793
balanced,LUM,0.90727603
balanced,LUM,0.9234622
balanced,LUM,0.8543688
balanced,LUM,0.94768167
balanced,LUM,0.91602474
balanced,LUM,0.6037352
balanced,LUM,0.85132563
balanced,LUM,0.87248695
balanced,LUM,0.90493816
balanced,LUM,0.739722
balanced,LUM,0.74659353
balanced,LUM,0.8143456
balanced,LUM,0.95484185
balanced,LUM,0.8015807
balanced,LUM,0.8568805
balanced,LUM,0.8857089
balanced,LUM,0.8865968
balanced,LUM,0.81183875
balanced,LUM,0.84103936
balanced,LUM,0.87545216
balanced,LUM,0.90135074
balanced,LUM,0.84160256
balanced,LUM,0.9196189
balanced,LUM,0.8067685
balanced,LUM,0.942286
balanced,LUM,0.6824847
balanced,LUM,0.8924181
balanced,LUM,0.8034209
balanced,LUM,0.6954286
balanced,LUM,0.7724446
balanced,LUM,0.87714756
balanced,LUM,0.83148956
balanced,LUM,0.8004585
balanced,LUM,0.6237953
balanced,LUM,0.79206556
balanced,LUM,0.8634312
balanced,LUM,0.81010956
balanced,LUM,0.9002651
balanced,LUM,0.89894223
balanced,LUM,0.9466236
balanced,LUM,0.95169604
balanced,LUM,0.932237
balanced,LUM,0.7510531
balanced,LUM,0.91535664
balanced,LUM,0.9514569
balanced,LUM,0.87440455
balanced,LUM,0.8874266
balanced,LUM,0.8429111
balanced,LUM,0.9130607
balanced,LUM,0.8467792
balanced,LUM,0.8640071
balanced,LUM,0.85276157
balanced,LUM,0.82031643
balanced,LUM,0.9287889
balanced,LUM,0.8852898
balanced,LUM,0.82381773
balanced,LUM,0.9628811
balanced,LUM,0.8757494
balanced,LUM,0.90611947
balanced,LUM,0.8105107
balanced,LUM,0.78367364
balanced,LUM,0.8913358
balanced,LUM,0.7807762
balanced,LUM,0.9377688
balanced,LUM,0.8177147
balanced,LUM,0.8205217
balanced,LUM,0.9326426
balanced,LUM,0.9062557
balanced,LUM,0.7702518
balanced,LUM,0.8704753
balanced,LUM,0.7545146
balanced,LUM,0.8068524
balanced,LUM,0.90406924
balanced,LUM,0.57835627
balanced,LUM,0.9291016
balanced,LUM,0.9402812
balanced,LUM,0.91356725
balanced,LUM,0.72430253
balanced,LUM,0.8964936
balanced,LUM,0.83743286
balanced,LUM,0.9256501
balanced,LUM,0.89389896
balanced,LUM,0.9440922
balanced,LUM,0.92703557
balanced,LUM,0.891052
balanced,LUM,0.93687207
balanced,LUM,0.91424525
balanced,LUM,0.7576204
balanced,LUM,0.72290206
balanced,LUM,0.86646634
balanced,LUM,0.8580992
balanced,LUM,0.5822494
balanced,LUM,0.7631626
balanced,LUM,0.93826807
balanced,LUM,0.65955746
balanced,LUM,0.8584142
balanced,LUM,0.81905544
balanced,LUM,0.84281546
balanced,LUM,0.88846695
balanced,LUM,0.77403325
balanced,LUM,0.91847354
balanced,LUM,0.8443681
balanced,LUM,0.83095676
balanced,LUM,0.86310244
balanced,LUM,0.95301914
balanced,LUM,0.70312965
balanced,LUM,0.7810229
balanced,LUM,0.9623548
balanced,LUM,0.8589165
balanced,LUM,0.8207704
balanced,LUM,0.83467937
balanced,LUM,0.8307319
balanced,LUM,0.8809557
balanced,LUM,0.9235344
balanced,LUM,0.9591994
balanced,LUM,0.6886852
balanced,LUM,0.78684115
balanced,LUM,0.93485844
balanced,LUM,0.8860354
balanced,LUM,0.92849135
balanced,LUM,0.8895533
balanced,LUM,0.45560837
balanced,LUM,0.8975134
balanced,LUM,0.87786883
balanced,LUM,0.92164856
balanced,LUM,0.92142636
balanced,LUM,0.9699652
balanced,LUM,0.9124181
balanced,LUM,0.8904904
balanced,LUM,0.80534124
balanced,LUM,0.75141907
balanced,LUM,0.7369511
balanced,LUM,0.90766066
balanced,LUM,0.8006279
balanced,LUM,0.8327705
balanced,LUM,0.8246147
balanced,LUM,0.8931575
balanced,LUM,0.6636708
balanced,LUM,0.9195433
balanced,LUM,0.9089329
balanced,LUM,0.8128663
balanced,LUM,0.9480635
balanced,LUM,0.893891
balanced,LUM,0.9280526
balanced,LUM,0.53106177
balanced,LUM,0.798876
balanced,LUM,0.9046872
balanced,LUM,0.9147971
balanced,LUM,0.75102806
balanced,LUM,0.88565624
balanced,LUM,0.8727543
balanced,LUM,0.53070974
balanced,LUM,0.818516
balanced,LUM,0.8517917
balanced,LUM,0.93174523
balanced,LUM,0.8144425
balanced,LUM,0.92321014
balanced,LUM,0.46221018
balanced,LUM,0.8089963
balanced,LUM,0.87963796
balanced,LUM,0.7177832
balanced,LUM,0.92555183
balanced,LUM,0.8562374
balanced,LUM,0.9255778
balanced,LUM,0.9361067
balanced,LUM,0.9634996
balanced,LUM,0.9092491
balanced,LUM,0.90906954
balanced,LUM,0.85485446
balanced,LUM,0.86482036
balanced,LUM,0.7968552
balanced,LUM,0.9087537
balanced,LUM,0.8677747
balanced,LUM,0.9740781
balanced,LUM,0.7367074
balanced,LUM,0.7404673
balanced,LUM,0.54589254
balanced,LUM,0.78628784
balanced,LUM,0.2872144
balanced,LUM,0.89613956
balanced,LUM,0.9003848
balanced,LUM,0.84824383
balanced,LUM,0.8268014
balanced,LUM,0.81839937
balanced,LUM,0.86123496
balanced,LUM,0.74534893
balanced,LUM,0.80749416
balanced,LUM,0.6525126
balanced,LUM,0.77888435
balanced,LUM,0.96948314
balanced,LUM,0.890592
balanced,LUM,0.86075324
balanced,LUM,0.86730593
balanced,LUM,0.5425421
balanced,LUM,0.9547755
balanced,LUM,0.8723726
balanced,LUM,0.95568544
balanced,LUM,0.8240797
balanced,LUM,0.73557365
balanced,LUM,0.89222676
balanced,LUM,0.8189977
balanced,LUM,0.8162602
balanced,LUM,0.86593324
balanced,LUM,0.86185765
balanced,LUM,0.8748234
balanced,LUM,0.84551924
balanced,LUM,0.896545
balanced,LUM,0.7952141
balanced,LUM,0.83371216
balanced,LUM,0.89240164
balanced,LUM,0.95185906
balanced,LUM,0.6643424
balanced,LUM,0.7744356
balanced,LUM,0.76633316
balanced,LUM,0.9218479
balanced,LUM,0.8852358
balanced,LUM,0.8715759
balanced,LUM,0.58712304
balanced,LUM,0.94929236
balanced,LUM,0.90428233
balanced,LUM,0.81410885
balanced,LUM,0.9605807
balanced,LUM,0.89600766
balanced,LUM,0.9150352
balanced,LUM,0.9211181
balanced,LUM,0.82099956
balanced,LUM,0.9010802
balanced,LUM,0.9262691
balanced,LUM,0.89129156
balanced,LUM,0.8386124
balanced,LUM,0.7992327
balanced,LUM,0.95606023
balanced,LUM,0.7878386
balanced,LUM,0.71425235
balanced,LUM,0.9087765
balanced,LUM,0.93186486
balanced,LUM,0.8718308
balanced,LUM,0.828439
balanced,LUM,0.96912724
balanced,LUM,0.8555321
balanced,LUM,0.9357268
balanced,LUM,0.7027794
balanced,LUM,0.72835165
balanced,LUM,0.8504698
balanced,LUM,0.9326059
balanced,LUM,0.76764125
balanced,LUM,0.83346796
balanced,LUM,0.6453461
balanced,LUM,0.912571
balanced,LUM,0.8966637
balanced,LUM,0.6941089
balanced,LUM,0.912323
balanced,LUM,0.94742113
balanced,LUM,0.8840045
balanced,LUM,0.732278
balanced,LUM,0.8528478
balanced,LUM,0.8114814
balanced,LUM,0.93381107
balanced,LUM,0.71507716
balanced,LUM,0.71884966
balanced,LUM,0.7141787
balanced,LUM,0.88993293
balanced,LUM,0.8440154
balanced,LUM,0.9008965
balanced,LUM,0.9069428
balanced,LUM,0.79239136
balanced,LUM,0.9185006
balanced,LUM,0.9255014
balanced,LUM,0.9091688
balanced,LUM,0.9607054
balanced,LUM,0.86079466
balanced,LUM,0.87918776
balanced,LUM,0.95839334
balanced,LUM,0.93599427
balanced,LUM,0.7609784
balanced,LUM,0.933262
balanced,LUM,0.9199308
balanced,LUM,0.8002811
balanced,LUM,0.39299512
balanced,LUM,0.8040544
balanced,LUM,0.83594775
balanced,LUM,0.660161
balanced,LUM,0.95907694
balanced,LUM,0.8069862
balanced,LUM,0.8059116
balanced,LUM,0.90734404
balanced,LUM,0.77247787
balanced,LUM,0.24867874
balanced,LUM,0.9125186
balanced,LUM,0.83641326
balanced,LUM,0.6792859
balanced,LUM,0.92889434
balanced,LUM,0.929047
balanced,LUM,0.9070455
balanced,LUM,0.91509026
balanced,LUM,0.75911355
balanced,LUM,0.77588767
balanced,LUM,0.868021
balanced,LUM,0.94748235
balanced,LUM,0.94941175
balanced,LUM,0.8834796
balanced,LUM,0.7478539
balanced,LUM,0.8621412
balanced,LUM,0.86512566
balanced,LUM,0.85829794
balanced,LUM,0.85488224
balanced,LUM,0.9067796
balanced,LUM,0.84537244
balanced,LUM,0.71115685
balanced,LUM,0.938664
balanced,LUM,0.736393
balanced,LUM,0.8696023
balanced,LUM,0.94316494
balanced,LUM,0.9373619
balanced,LUM,0.8371165
balanced,LUM,0.8946802
balanced,LUM,0.8475563
balanced,LUM,0.8508494
balanced,LUM,0.83373594
balanced,LUM,0.92980605
balanced,LUM,0.8769617
balanced,LUM,0.8844325
balanced,LUM,0.7512238
balanced,LUM,0.8678826
balanced,LUM,0.89588916
balanced,LUM,0.8717483
balanced,LUM,0.9303801
balanced,LUM,0.8281914
balanced,LUM,0.8940666
balanced,LUM,0.85416394
balanced,LUM,0.76725316
balanced,LUM,0.9234182
balanced,LUM,0.9422467
balanced,LUM,0.77584875
balanced,LUM,0.341264
balanced,LUM,0.9363503
balanced,LUM,0.83230156
balanced,LUM,0.29573762
balanced,LUM,0.64319897
balanced,LUM,0.75307775
balanced,LUM,0.88432556
balanced,LUM,0.76031244
balanced,LUM,0.9325966
balanced,LUM,0.9327339
balanced,LUM,0.91848695
balanced,LUM,0.93169206
balanced,LUM,0.9695902
balanced,LUM,0.88395005
balanced,LUM,0.89258295
balanced,LUM,0.84009147
balanced,LUM,0.52782154
balanced,LUM,0.8990169
balanced,LUM,0.8122147
balanced,LUM,0.9043936
balanced,LUM,0.8923746
balanced,LUM,0.94181514
balanced,LUM,0.9287274
balanced,LUM,0.89976263
balanced,LUM,0.9180353
balanced,LUM,0.8493627
balanced,LUM,0.7928492
balanced,LUM,0.7420176
balanced,LUM,0.83573437
balanced,LUM,0.8120795
balanced,LUM,0.78935164
balanced,LUM,0.63663095
balanced,LUM,0.7129883
balanced,LUM,0.94458455
balanced,LUM,0.7353847
balanced,LUM,0.910403
balanced,LUM,0.96642005
balanced,LUM,0.867365
balanced,LUM,0.7837718
balanced,LUM,0.9004408
balanced,LUM,0.9231225
balanced,LUM,0.8685306
balanced,LUM,0.89616436
balanced,LUM,0.85088956
balanced,LUM,0.8038822
balanced,LUM,0.9220082
balanced,LUM,0.9176055
balanced,LUM,0.87781173
balanced,LUM,0.8455459
balanced,LUM,0.946053
balanced,LUM,0.8569598
balanced,LUM,0.7663879
balanced,LUM,0.93238795
balanced,LUM,0.9180093
balanced,LUM,0.86370814
balanced,LUM,0.94495505
balanced,LUM,0.7146561
balanced,LUM,0.9079217
balanced,LUM,0.9312073
balanced,LUM,0.9014462
balanced,LUM,0.8903468
balanced,LUM,0.89030015
balanced,LUM,0.85594827
balanced,LUM,0.8587464
balanced,LUM,0.9137845
balanced,LUM,0.8938167
balanced,LUM,0.77051806
balanced,LUM,0.96814406
balanced,LUM,0.8441857
balanced,LUM,0.8529413
balanced,LUM,0.9464531
balanced,LUM,0.77675945
balanced,LUM,0.21881574
balanced,LUM,0.3180598
balanced,LUM,0.8767185
balanced,LUM,0.91253966
balanced,LUM,0.94747406
balanced,LUM,0.9277591
balanced,LUM,0.9446536
balanced,LUM,0.8352806
balanced,LUM,0.90122545
balanced,LUM,0.9386672
balanced,LUM,0.86456954
balanced,LUM,0.9052678
balanced,LUM,0.7488969
balanced,LUM,0.9243564
balanced,LUM,0.840714
balanced,LUM,0.87537
balanced,LUM,0.8926835
balanced,LUM,0.8190699
balanced,LUM,0.91244245
balanced,LUM,0.842084
balanced,LUM,0.651304
balanced,LUM,0.95572585
balanced,LUM,0.93656695
balanced,LUM,0.7281592
balanced,LUM,0.91896915
balanced,LUM,0.897615
balanced,LUM,0.30042607
balanced,LUM,0.57634616
balanced,LUM,0.92164886
balanced,LUM,0.88129044
balanced,LUM,0.86488265
balanced,LUM,0.8374572
balanced,LUM,0.8692744
balanced,LUM,0.8224745
balanced,LUM,0.8812653
balanced,LUM,0.91522163
balanced,LUM,0.9354942
balanced,LUM,0.80535436
balanced,LUM,0.9131801
balanced,LUM,0.8911015
balanced,LUM,0.922229
balanced,LUM,0.8415643
balanced,LUM,0.70339656
balanced,LUM,0.87811923
balanced,LUM,0.7397729
balanced,LUM,0.7417749
balanced,LUM,0.8745198
balanced,LUM,0.9192755
balanced,LUM,0.5729108
balanced,LUM,0.9321657
balanced,LUM,0.87921274
balanced,LUM,0.95360434
balanced,LUM,0.61029404
balanced,LUM,0.86631894
balanced,LUM,0.8807342
balanced,LUM,0.8947351
balanced,LUM,0.097641945
balanced,LUM,0.86181784
balanced,LUM,0.89900225
balanced,LUM,0.7800145
balanced,LUM,0.81051487
balanced,LUM,0.8972455
balanced,LUM,0.92141336
balanced,LUM,0.9594407
balanced,LUM,0.97343725
balanced,LUM,0.9163218
balanced,LUM,0.6676781
balanced,LUM,0.83161753
balanced,LUM,0.89908564
balanced,LUM,0.68917185
balanced,LUM,0.77248776
balanced,LUM,0.92241484
balanced,LUM,0.7843506
balanced,LUM,0.855122
balanced,LUM,0.9337497
balanced,LUM,0.8883621
balanced,LUM,0.794486
balanced,LUM,0.73099566
balanced,LUM,0.9053707
balanced,LUM,0.019511104
balanced,LUM,0.8903513
balanced,LUM,0.8700261
balanced,LUM,0.8883823
balanced,LUM,0.7546621
balanced,LUM,0.964659
balanced,LUM,0.23005456
balanced,LUM,0.82374966
balanced,LUM,0.9203016
balanced,LUM,0.9047425
balanced,LUM,0.81664896
balanced,LUM,0.8671266
balanced,LUM,0.8260408
balanced,LUM,0.8320576
balanced,LUM,0.88565433
balanced,LUM,0.8652683
balanced,LUM,0.8217524
balanced,LUM,0.83455944
balanced,LUM,0.88965714
balanced,LUM,0.8365978
balanced,LUM,0.72194743
balanced,LUM,0.83401465
balanced,LUM,0.84605217
balanced,LUM,0.8510743
balanced,LUM,0.94673157
balanced,LUM,0.8575161
balanced,LUM,0.9389511
balanced,LUM,0.6141715
balanced,LUM,0.8692416
balanced,LUM,0.942678
balanced,LUM,0.77965987
balanced,LUM,0.9139657
balanced,LUM,0.8871334
balanced,LUM,0.39058596
balanced,LUM,0.80056643
balanced,LUM,0.89191705
balanced,LUM,0.88383955
balanced,LUM,0.6656405
balanced,LUM,0.93066895
balanced,LUM,0.93955445
balanced,LUM,0.8730282
balanced,LUM,0.8756778
balanced,LUM,0.7244992
balanced,LUM,0.9539454
balanced,LUM,0.66764975
balanced,LUM,0.8363579
balanced,LUM,0.07465315
balanced,LUM,0.953668
balanced,LUM,0.8385
balanced,LUM,0.93203056
balanced,LUM,0.9351246
balanced,LUM,0.24839991
balanced,LUM,0.6216006
balanced,LUM,0.72977644
balanced,LUM,0.685127
balanced,LUM,0.8738467
balanced,LUM,0.8741881
balanced,LUM,0.9742258
balanced,LUM,0.9347141
balanced,LUM,0.83327675
balanced,LUM,0.8323238
balanced,LUM,0.71355987
balanced,LUM,0.851384
balanced,LUM,0.93494284
balanced,LUM,0.93593574
balanced,LUM,0.9336971
balanced,LUM,0.9293273
balanced,LUM,0.9049336
balanced,LUM,0.6599177
balanced,LUM,0.8282693
balanced,LUM,0.79406476
balanced,LUM,0.93005896
balanced,LUM,0.8486835
balanced,LUM,0.9271169
balanced,LUM,0.92889875
balanced,LUM,0.858949
balanced,LUM,0.7850802
balanced,LUM,0.8642498
balanced,LUM,0.8723593
balanced,LUM,0.7558178
balanced,LUM,0.9574784
balanced,LUM,0.79178864
balanced,LUM,0.9755212
balanced,LUM,0.8641414
balanced,LUM,0.63953114
balanced,LUM,0.9474948
balanced,LUM,0.8463305
balanced,LUM,0.87752503
balanced,LUM,0.78914475
balanced,LUM,0.97031075
balanced,LUM,0.91951656
balanced,LUM,0.9048861
balanced,LUM,0.8441442
balanced,LUM,0.64965487
balanced,LUM,0.90369815
balanced,LUM,0.7407874
balanced,LUM,0.9261962
balanced,LUM,0.73784435
balanced,LUM,0.89236826
balanced,LUM,0.77531725
balanced,LUM,0.8908321
balanced,LUM,0.45437306
balanced,LUM,0.8734261
balanced,LUM,0.8189597
balanced,LUM,0.7744405
balanced,LUM,0.9415915
balanced,LUM,0.80356836
balanced,LUM,0.89795655
balanced,LUM,0.91155905
balanced,LUM,0.86522025
balanced,LUM,0.754062
balanced,LUM,0.8757944
balanced,LUM,0.87820446
balanced,LUM,0.9099476
balanced,LUM,0.86734813
balanced,LUM,0.87641364
balanced,LUM,0.74759114
balanced,LUM,0.90952116
balanced,LUM,0.8303543
balanced,LUM,0.81936437
balanced,LUM,0.88898194
balanced,LUM,0.9384549
balanced,LUM,0.9557794
balanced,LUM,0.92222
balanced,LUM,0.90905464
balanced,LUM,0.7212715
balanced,LUM,0.95074874
balanced,LUM,0.959584
balanced,LUM,0.87637275
balanced,LUM,0.8671806
balanced,LUM,0.848563
balanced,LUM,0.926846
balanced,LUM,0.9183551
balanced,LUM,0.893848
balanced,LUM,0.88465464
balanced,LUM,0.8464483
balanced,LUM,0.90721095
balanced,LUM,0.81185085
balanced,LUM,0.87967634
balanced,LUM,0.7501129
balanced,LUM,0.87346697
balanced,LUM,0.921451
balanced,LUM,0.7704929
balanced,LUM,0.91720724
balanced,LUM,0.9341094
balanced,LUM,0.74527276
balanced,LUM,0.95615715
balanced,LUM,0.8635393
balanced,LUM,0.88816047
balanced,LUM,0.7988207
balanced,LUM,0.8378771
balanced,LUM,0.7680758
balanced,LUM,0.6867913
balanced,LUM,0.88830996
balanced,LUM,0.8119999
balanced,LUM,0.8339986
balanced,LUM,0.8783898
balanced,LUM,0.9555058
balanced,LUM,0.9569714
balanced,LUM,0.87067413
balanced,LUM,0.92318904
balanced,LUM,0.8868105
balanced,LUM,0.65733665
balanced,LUM,0.93813926
balanced,LUM,0.8278867
balanced,LUM,0.865182
balanced,LUM,0.84904057
balanced,LUM,0.6635948
balanced,LUM,0.86496985
